"SourcePostId","Type","Name","Username","Tweet ID (click to view url)","Retweets","Comments","Favorites","Is Retweet?","Date","Tweet Text","Author Followers","Author Friends","Author Favorites","Author Statuses","Author Bio","Author Image","Author Location","Author Verified","Tweet Source","Status URL"
,Post,marcia,marciatbt,1844452008541192285,,,1,no,2024-10-10 15:56:41,@_gigante_vasco @Maufalavigna Cara! Lula ganhou mas não levou! Projeto: três refeições ao  dia. No mais...tudo é negociado...desmatamento educação Leman privataria...,276,150,1,89937,psicólogasanitaristaEspecialista em https://t.co/aikskvSjoN Pesq. em Saúde Mental Mestre em Ciências FIOCRUZ ex-professora universitária aposentada TJ,https://pbs.twimg.com/profile_images/1752022817263046656/0unsYyWT_normal.jpg,,no,Twitter for Android,https://www.twitter.com/marciatbt/status/1844452008541192285
,Post,Artur Melo,arturrmelo,1844443138779439222,,,1,no,2024-10-10 15:21:27,Hoje falaram no trabalho que meu cabelo maluco é um protesto ambientalista .. simbolizando as queimadas e desmatamento .. num tindiii,321,397,1,7647,😷,https://pbs.twimg.com/profile_images/1225848170116243457/ezinjRLV_normal.jpg,,no,Twitter Web App,https://www.twitter.com/arturrmelo/status/1844443138779439222
,Post,Portal do Tapajós,portaldotapajos,1844440598272671985,,,3,no,2024-10-10 15:11:21,O combate ao desmatamento ilegal e às queimadas criminosas é prioridade das ações da Polícia Federal na região. https://t.co/QTwVFrhJYi,1546,118,3,81,Veja as principais notícias de Santarém e região. https://t.co/u0LSmnfJQW,https://pbs.twimg.com/profile_images/1791669776349052928/XLVLvIk-_normal.jpg,Santarém Brasil,no,Twitter Web App,https://www.twitter.com/portaldotapajos/status/1844440598272671985
,Post,Meowthoghts,jumonteiro777,1844440493549289726,,,2,no,2024-10-10 15:10:56,@ancapmestre @Quem_e_Satoshi Aumentando o desmatamento,101,283,2,3727,.,https://pbs.twimg.com/profile_images/1800305411586760704/1yhjcGvS_normal.jpg,Massachusetts USA,no,Twitter for iPhone,https://www.twitter.com/jumonteiro777/status/1844440493549289726
,Post,🪶Porã ( Humanista) 🏹🌳 🐆,LilliunAzules,1844427262437069203,1,1,3,no,2024-10-10 14:18:21,🌿Cidades no topo do ranking do desmatamento na Amazônia elegeram prefeitos alvos de autuações ambientais.É o caso de Apuí (AM) Marcelândia(MT) Lábrea (AM) Colniza (MT) e São Félix do Xingu (PA) que juntas acumularam mais de 488quilômetros quadrados de área devastada 👇🏾,14300,14036,3,89663,🏹Mymba oparõ py’aporã omyangekói mba’épa ojuhu avakuérape.” Em defesa da natureza dos povos indígenas e das LutaPelaVida🐆✊🏿 🌳 🌵🏳️‍🌈🚩🕊️👶,https://pbs.twimg.com/profile_images/1578504387156123650/eLs7r_Kz_normal.jpg,Brasil,no,Twitter for iPhone,https://www.twitter.com/LilliunAzules/status/1844427262437069203
,Post,🪶Porã ( Humanista) 🏹🌳 🐆,LilliunAzules,1844420124750856591,,,5,no,2024-10-10 13:50:00,🌿 Amazônia: mais de 90% do desmatamento em 39 anos foi para abrir pastos. A Amazônia não é lugar para se criar boi. https://t.co/xhYATtsbE1,14300,14036,5,89663,🏹Mymba oparõ py’aporã omyangekói mba’épa ojuhu avakuérape.” Em defesa da natureza dos povos indígenas e das LutaPelaVida🐆✊🏿 🌳 🌵🏳️‍🌈🚩🕊️👶,https://pbs.twimg.com/profile_images/1578504387156123650/eLs7r_Kz_normal.jpg,Brasil,no,Twitter for iPhone,https://www.twitter.com/LilliunAzules/status/1844420124750856591
,Post,Andrea Prates,AndreaPrates64,1844414787901620674,,,1,no,2024-10-10 13:28:47,@GloboNews @Rkrahenbuhl Trigueiro é um HIPÓCRITA! Cospe marimbondos pra cobrar a responsabilidade do Governo na crise climática mas enfia o galho dentro e vira joaninha com o Agro... da monocultura da pecuária do desmatamento e que está botando fogo no País.,991,1370,1,22082,Perfil novinho em folha. Bora ver quanto tempo eu sobrevivo desta vez... Sou Lula até a medula talkey?,https://pbs.twimg.com/profile_images/1571133575730176005/GFrkleE1_normal.jpg,,no,Twitter for Android,https://www.twitter.com/AndreaPrates64/status/1844414787901620674
,Post,José Antônio Orlando,semioticas,1844414190439760072,3,,7,no,2024-10-10 13:26:25,A violência do desmatamento criminoso e as consequências das mudanças climáticas têm levado muitas espécies à lista vermelha da extinção nos últimos anos. Para muitas espécies a extinção é um processo irreversível.Semióticas – Lista vermelha da extinção https://t.co/ooftuNwphj https://t.co/W0dGhe9gh7,5405,3379,7,54202,Jornalista. Professor. Mestre pela UFMG. Autor do blog Semióticas. Contato: semioticas@hotmail.com,https://pbs.twimg.com/profile_images/1848828275/jos__perfil_normal.png,Belo Horizonte MG Brasil,no,Twitter Web App,https://www.twitter.com/semioticas/status/1844414190439760072
,Post,⚣★ molibdênio merda,tsuntmoontstars,1844407955325845851,,,3,no,2024-10-10 13:01:38,@xiaoautista JURO AI CORTA PRA ELE QUERENDO LUCRAR EM CIMA DE DESMATAMENTO E SAUDE E EDUCACAO PUBLICA,1866,1953,3,35112,he/him ★ ele/dele metal,https://pbs.twimg.com/profile_images/1846551292384079872/xrPrW4j3_normal.jpg,inferno,no,Twitter for Android,https://www.twitter.com/tsuntmoontstars/status/1844407955325845851
,Post,Gabs 🏳️‍🌈,iambbyyy,1844407862317154797,,,1,no,2024-10-10 13:01:16,Ferram com o planeta desmatam queimam pintam e bordam e vem dizer que é ira de Deus?! Aah tá,189,211,1,7520,Sáfica e safada 🔥🔮🩺,https://pbs.twimg.com/profile_images/1601937430206201856/c3p1OYvF_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/iambbyyy/status/1844407862317154797
,Post,⚣★ molibdênio merda,tsuntmoontstars,1844407754062270601,,1,9,no,2024-10-10 13:00:50,@geto_bf ai corta pra ele querendo lucrar em cima de educacao e saude publica e desmatamento,1889,1973,9,35845,he/him ★ ele/dele metal,https://pbs.twimg.com/profile_images/1846551292384079872/xrPrW4j3_normal.jpg,do not interact if subtwt,no,Twitter for Android,https://www.twitter.com/tsuntmoontstars/status/1844407754062270601
,Post,Koh,kohino_,1844406561294385523,,1,1,no,2024-10-10 12:56:06,@tnzZ_ @sao_gaara @welmelo Faz uma pesquisa no Google que você vai ver quanto os humanos desmataram queimaram poluíram os mares e rios caçaram tanto os animais que várias espécies entraram em extinção. Não tem essa de “talvez seja”. A gente só tá colhendo as merdas que fizemos anos e anos atrás.,247,193,1,18625,,https://pbs.twimg.com/profile_images/1825971246174994432/sGTZlFZq_normal.jpg,Manaus Brasil,no,Twitter for iPhone,https://www.twitter.com/kohino_/status/1844406561294385523
,Post,Correio do Povo,correio_dopovo,1844399298018205730,3,,3,no,2024-10-10 12:27:14,PF investiga queimada de 30 mil hectares no Pantanal até a Bolívia para criação de gado➡️Ofensiva apura supostos crimes de incêndio desmatamento exploração ilegal de terras da União dentre outros crimeshttps://t.co/G9ysafvsnZ,7642,31,3,21216,📰 Pense independente | 129 anos https://t.co/ZYdUY61p3w,https://pbs.twimg.com/profile_images/1737172587795374080/8MfigBma_normal.jpg,,no,Twitter Web App,https://www.twitter.com/correio_dopovo/status/1844399298018205730
,Post,Rondineli Caldas🐎🐎,CaldasRondineli,1844394454507192718,,,1,no,2024-10-10 12:07:59,Opa..  depois de apoiar um governo que defende o desmatamento acho uma boa lição.,114,167,1,5180,Futebol praia e política. Contra o Fascismo. Contra Bolsonaro e seus asseclas. Pelo fim da escala 6x1.,https://pbs.twimg.com/profile_images/1578037602204016640/UUtwXOFD_normal.jpg,,no,Twitter for Android,https://www.twitter.com/CaldasRondineli/status/1844394454507192718
,Post,ninatuitabrasil,anatuitaeluta,1844393482078847243,,1,2,no,2024-10-10 12:04:07,As cidades recordistas de desmatamento elegem prefeitos alvo de multas por crimes ambientais como Apuí (AM) Marcelandia (MT) Lábrea (AM) Colniza (MT) e San Félix do Xingu (PA). Foram mais de 488 quilômetros quadrados de área devastada neste ano dados do Inpe.,7470,7888,2,25178,Professora de História e mestra em administração pública 🚩 Mineira empresária cosmetóloga aromaterapeuta🍃,https://pbs.twimg.com/profile_images/1807194192751546368/IosVNWv4_normal.jpg,Brasília Brasil,no,Twitter for iPhone,https://www.twitter.com/anatuitaeluta/status/1844393482078847243
,Post,Gazeta Brasil,SigaGazetaBR,1844389052822454333,4,,16,no,2024-10-10 11:46:31,Polícia Federal faz operação contra desmatamento ilegal e queimadas no interior do Amazonas https://t.co/pURpPTeCHA,479759,1034,16,105176,🟡Mais informação menos opinião🟢  Pautas: redacao@gazetabrasil.com.br Canal no WhatsApp➡️ https://t.co/RTM6Jm8P5B,https://pbs.twimg.com/profile_images/1602344264251342848/kTLsCURa_normal.jpg,Brasil,no,Twitter Web App,https://www.twitter.com/SigaGazetaBR/status/1844389052822454333
,Post,Espíritos da Luz Protegei-nos!,NelsonClaudioF1,1844387514439852309,1,,2,no,2024-10-10 11:40:25,Mata Atlântica: fiscais flagram desmatamento ilegal em SC equivalente a 399 campos de futebol https://t.co/MXs7nJ5HH8,5102,5869,2,457015,Se queres ouvir o canto dos pássaros não os prenda na gaiola plante uma ou mais árvores assim estarás evitando o fim da natureza dos animais e das pessoas!,https://pbs.twimg.com/profile_images/1489931660279705602/jCMQZKmx_normal.jpg,Muda Brasil- Brasil !,no,Twitter for Android,https://www.twitter.com/NelsonClaudioF1/status/1844387514439852309
,Post,calebe 🐍🇺🇦,calebe10000,1844387441878368352,,,1,no,2024-10-10 11:40:07,@yasminancap hoje em dia desmatar nem é muito lucrativo tem outros tipos de comercio que valem mais a pena.por mim ja deveriam ter privatizado a amazonia para empresas de pesquisa internacionais fazer um leilao e destribuir o dinheiro da venda para os moradores locais,761,3419,1,13788,,https://pbs.twimg.com/profile_images/1831792637877096448/6UmwlFsX_normal.jpg,Ukraine,no,Twitter Web App,https://www.twitter.com/calebe10000/status/1844387441878368352
,Post,sthefanny,princesasthe,1844386892349047243,,,1,no,2024-10-10 11:37:56,eu acho bem legal os brasileiros preocupados com os estados unidos fazendo campanha de oração e tal enquanto o brasil ta se acabando em fogo desmatamento secas…,1503,1209,1,22483,@corinthians 🤍 enfermeira,https://pbs.twimg.com/profile_images/1845941127897124866/4kzALWH7_normal.jpg,Norte,no,Twitter Web App,https://www.twitter.com/princesasthe/status/1844386892349047243
,Post,yas ancap,yasminancap,1844385745051713769,1,1,11,no,2024-10-10 11:33:23,Deixa a Amazônia na mão do Estado que ele vai entregar pra 918388 ONGS e abrir licitação pra empresa desmatar o máximo (uma vez que o espaço não é dele msm ele vai usar e abusar do local) https://t.co/fcR2jX5KZL,2977,944,11,8982,ttk: yasminancap2                                                   @acervodeias,https://pbs.twimg.com/profile_images/1846957263581290496/tLK-cSun_normal.jpg,Porto Portugal,no,Twitter for Android,https://www.twitter.com/yasminancap/status/1844385745051713769
,Post,Tarcisio Bruno Guidi,tattoguidi,1844367697498472798,,,,no,2024-10-10 10:21:40,#Tornado #Milton #Dallas #Natureza #Ecologia #Aquecimento #Poluição #Desmatamento #Queimadas #Petróleo #Agro #elniño https://t.co/3MJXEH70mt,133,426,,1957,Se for agora não é preciso esperar+. Se nunca mais puder ser será agora. E se não for agora um dia será.,https://pbs.twimg.com/profile_images/1317613743061258241/wgeL8_6M_normal.jpg,Pontal - SP - Brasil,no,Twitter for Android,https://www.twitter.com/tattoguidi/status/1844367697498472798
,Post,Notícias do Povo,RACRose1,1844361820750114905,,,1,no,2024-10-10 09:58:19,@folha É o desmatamento do amor.Esse não tem problema,1275,1324,1,27293,O que importa é chegar até a verdade doa a quem doer.,https://pbs.twimg.com/profile_images/1621961939877302273/_7fUaAIq_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/RACRose1/status/1844361820750114905
,Post,Carlos Minc,minc_rj,1844357152271417508,35,8,131,no,2024-10-10 09:39:46,Há que endurecer fiscalização + punição a desmatadores e incendiários.Há que exercer Bloqueios Automáticos  Corte de Créditos desapropriação de terras onde proprietário tolerou comprovadamente desmate + queimada ilegal! O INPE detecta em tempo real.,147792,109949,131,121877,📍Deputado Estadual (PSB/RJ) 🏆 Ecolibertário com mais de 250 leis aprovadas! ⭐️ Ex-Ministro do Meio Ambiente do Lula,https://pbs.twimg.com/profile_images/1577041945603543047/ZCvKr3J9_normal.jpg,Brasil,no,Twitter for Android,https://www.twitter.com/minc_rj/status/1844357152271417508
,Post,STARS SILENCE,STARSSILENCE3,1844354286412759079,1,,1,no,2024-10-10 09:28:22,Desmatamento irresponsável idem https://t.co/EsiE1dJFHS,215,124,1,7967,,https://pbs.twimg.com/profile_images/1768203646334795776/GHFhrFKp_normal.jpg,,no,,https://www.twitter.com/STARSSILENCE3/status/1844354286412759079
,Post,Deus Pátria Família Vida e Liberdade!,Rendaextaaqui,1844353602392867255,4,6,45,no,2024-10-10 09:25:39,@jairbolsonaro PQP presidente @jairbolsonaro é pra acabar mesmo héin?!🤷🏻‍♂️🤦🏻‍♂️Achei que fosse por causa dos “gases” das vacas ou pelo desmatamento irreparável que as “girafas da Amazônia” se alimentando…👀🙈🙉🙊Para falar a verdade eu até pensei que os cardumes de “salmões” do Rio Negro…,4100,6164,45,51626,Deus seja louvado!  Toda honra e glória a Deus.  Nossa bandeira jamais será vermelha.  Estado mínimo liberdades individuais mantidas soberania nacional.,https://pbs.twimg.com/profile_images/1586012783908458497/U4DlB4tW_normal.jpg,Florida/Texas/ Freedom Brazil,no,Twitter for iPhone,https://www.twitter.com/Rendaextaaqui/status/1844353602392867255
,Post,Luis Favre,Blogdofavre,1844352766568956115,2,,1,no,2024-10-10 09:22:20,Em um ano área de desmate ilegal cresce 19% na amazônia https://t.co/J9s5nAWuNX,48552,162,1,133685,Consultor en Marketing electoral Comunicación política y Publicidad,https://pbs.twimg.com/profile_images/412247930343395328/QGtaJkno_normal.jpeg,,no,Twitter Web App,https://www.twitter.com/Blogdofavre/status/1844352766568956115
,Post,愛･ Ice ･男,IceSohei,1844341243893121543,,1,7,no,2024-10-10 08:36:33,À última frase da citação do The Guardian  o The Byte acrescenta “Além das grandes quantidades de desmatamento necessárias para cultivar algumas delas”.  O Byte  é claro não mencionou o desmatamento sendo feito para acomodar turbinas eólicas ou painéis solares; as 17 milhões…,31229,958,7,31639,Neste perfil você não ouvirá apenas o que deseja mas sim a verdade. É hora de acordar ou você pode acabar sendo devorado pelos lobos.,https://pbs.twimg.com/profile_images/1842641936395771904/GHhcqCqg_normal.jpg,Japão,no,Twitter Web App,https://www.twitter.com/IceSohei/status/1844341243893121543
,Post,O Amorim,umadosedelucas,1844339943088455804,,,1,no,2024-10-10 08:31:23,“Furacão nos EUA” Brasileiros: 😭😭😔😢😱😓😥😢Desmatamento/Incêndios criminosos:Brasileiros: 🫣🫢🙈🙉🙊💤💤🤫😶🤐,37,158,1,1238,Latino Americano sem dinheiro no banco e sem parentes importantes.,https://pbs.twimg.com/profile_images/1780640731796844544/OjvwcWXG_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/umadosedelucas/status/1844339943088455804
,Post,Samuel Bispo,Samuel28384375,1844337473696247885,,,1,no,2024-10-10 08:21:34,Agora é o desmatamento do amor sem musiquinha de artistes!!,754,1093,1,84912,Senhor ! Quando chegar a minha hora cuida dos meus assim como cuidas de mim!!! Só gratidão!!!!!!,https://pbs.twimg.com/profile_images/1073331672505049088/_bGLebbz_normal.jpg,Mundo Mágico de OZ,no,Twitter for Android,https://www.twitter.com/Samuel28384375/status/1844337473696247885
,Post,Thiago Bronzatto,tbronzatto,1844335387273289921,1,,2,no,2024-10-10 08:13:17,Cidades no topo do ranking de desmatamento da Amazônia elegem prefeitos alvos de multas ambientais@edugoncalvesjor https://t.co/6rotkr1LeL,8065,2113,2,3737,Jornalista,https://pbs.twimg.com/profile_images/1780444641218711552/bIPtGCNi_normal.jpg,Brasília Brasil,no,Twitter for iPhone,https://www.twitter.com/tbronzatto/status/1844335387273289921
,Post,Blog do Noblat,BlogdoNoblat,1844335106800091290,1,4,19,no,2024-10-10 08:12:10,Fundo Amazônia recebeu R$ 643 milhões em 2024 mas apenas 11% foram repassados para projetosEm 2023 o mecanismo recebeu R$ 726 milhões. Iniciativa foi criada para financiar ações de redução de emissões provenientes da degradação florestal e do desmatamento. (G1),1240442,487,19,377888,Acompanhe as atualizações do blog do jornalista Ricardo Noblat há 20 anos no ar.,https://pbs.twimg.com/profile_images/1777401332229443584/EVJPTJFy_normal.jpg,,no,Twitter for iPhone,https://www.twitter.com/BlogdoNoblat/status/1844335106800091290
,Post,Redak CPX Lula,bourahli65,1844331600634577164,,,1,no,2024-10-10 07:58:14,@jvalente60 O Agro é tóxico! Agro é desmatamento! Agro é grilagem! Agro é poluição do ar dos rios e da terra.,3555,3672,1,99252,,https://pbs.twimg.com/profile_images/1638862797256753158/AfTwgsW4_normal.jpg,Brasília de Minas Brasil,no,Twitter Web App,https://www.twitter.com/bourahli65/status/1844331600634577164
,Post,Mailena,onmyfans,1844328869995905096,1,,5,no,2024-10-10 07:47:23,Quem diria que poluir desmatar e abusar dos recursos do planeta como se não houvesse o amanhã ia resultar em alagamentos secas furacões e outros eventos extremos,68,83,5,1046,viciada em reclamar e em falar várias bobeiras,https://pbs.twimg.com/profile_images/1567594251390799874/ut6A6yHF_normal.jpg,,no,Twitter for Android,https://www.twitter.com/onmyfans/status/1844328869995905096
